Produto/Unidade,Nível de Comercialização,U.F.,01/2020,02/2020,03/2020,04/2020,05/2020,06/2020,07/2020,08/2020,09/2020,10/2020,11/2020,12/2020
CEBOLA (kg),VAREJO,AM,"4,16","3,82","3,79","2,85","2,80","3,00","5,98","6,00","4,30","3,90","4,54","4,48"
FARINHA DE MANDIOCA GROSSA(O) TIPO 1 D ÁGUA (kg),VAREJO,AM,"5,19","5,22","5,15","5,20","4,90","6,00","4,99","5,10","5,15","5,64","5,19","4,98"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AM,,,,,,,,,,,"4,40","4,86"
FARINHA DE TRIGO COMUM (kg),VAREJO,AM,"3,38","3,32","3,55","3,89","4,10","3,95","3,67","3,80","3,90","3,71","3,92","3,94"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,AM,"4,44","4,63","5,79","5,60","5,10","5,37","5,77","5,70","5,45","5,65","6,20","5,89"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AM,"6,23","6,12","6,29","6,99","6,30","6,30","6,05","6,10","6,00","6,45","7,89","7,72"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,AM,"6,13","5,99","5,29","7,24","6,70","6,40","6,59","6,30","6,55","6,30",,"6,58"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,AM,,,,,,,,,,,,"3,19"
FLOCOS DE MILHO FLOCÃO (500 g),VAREJO,AM,,,,,,,,,,,,"2,50"
FUBÁ DE MILHO COMUM AMARELO (500 g),VAREJO,AM,,,,,,,,,,,"5,65","2,51"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AM,,,,,,,,,,,,"10,98"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AM,"3,69","3,72","3,69","3,97","3,95","4,50","3,95","4,10","3,90","4,20","5,04","5,16"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,AM,,,,,,,,,,,"2,30","2,78"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AM,,,,,,,,,,,"7,12","7,61"
PÃO FRANCÊS (kg),VAREJO,AM,"8,29","8,39","6,99","6,00","6,30","6,30","7,00","7,00","7,00","7,00","7,64","7,84"
TOMATE (kg),VAREJO,AM,"6,32","6,45","7,98","7,95","8,00","7,75","5,66","5,80","5,00","5,49","8,54","6,92"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),ATACADO,AP,,,,,,,,,,,"4,10","4,09"
AÇÚCAR CRISTAL (kg),ATACADO,AP,,,,,,,,,,,"2,35","2,41"
CAFÉ MOÍDO E TORRADO (10 kg),ATACADO,AP,"140,12","136,60","143,60","140,15","139,60","152,40","152,00","139,68","132,89","135,71","137,60","139,60"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,AP,"135,26","133,38","139,83","129,00","129,48","122,90","119,70","121,17","133,48","145,00","153,25","159,00"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (12 kg),ATACADO,AP,"150,77","147,20","148,80","179,68","179,50","176,50","160,00","169,25","173,86","173,84","179,52","235,88"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),ATACADO,AP,,,,,,,,,,,"3,99","3,99"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (30 kg),ATACADO,AP,"81,61","80,48","86,86","106,64","119,52","125,95","119,25","125,26","118,90","108,55","106,42","119,70"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (kg),ATACADO,AP,"2,39","2,59","2,66","2,65","2,74","3,01","2,92","3,13","2,95","2,77","2,89","2,97"
FEIJÃO COMUM CORES TIPO 1 (kg),ATACADO,AP,,,,,,,,,,,"5,35","5,55"
FLOCOS DE MILHO ENRIQUECIDO (kg),ATACADO,AP,"2,22","2,09","1,98","2,22","2,44","3,24","2,97","3,03","2,60","2,23","2,43","2,58"
FLOCOS DE MILHO PRE-COZIDO (kg),ATACADO,AP,"2,22","2,09","2,03","2,22","2,44","3,24","2,97","3,03","2,60","2,23","2,44","2,58"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,AP,,,,,,,,,,,"2,79","2,79"
LEITE DE VACA EM PÓ INTEGRAL (kg),ATACADO,AP,"16,09","16,48","16,73","17,77","18,60","20,00","21,73","23,33","23,17","23,35","24,20","26,99"
LEITE DE VACA LONGA VIDA INTEGRAL (12 l),ATACADO,AP,"37,96","35,58","37,06","43,11","45,99","51,22","55,70","59,53","58,47","57,48","58,68","57,69"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),ATACADO,AP,,,,,,,,,,,"2,69","2,69"
MILHO EM GRÃOS (60 kg),ATACADO,AP,"67,20","67,20","67,20","90,00","90,00","90,00","75,60","75,60","75,60","75,60",,"95,00"
OLEO DE SOJA REFINADO (20 un),ATACADO,AP,"74,45","71,80","73,71","78,64","84,11","82,90","83,00","93,32","108,92","129,01","136,85","146,97"
OVOS DE GALINHA MÉDIO (A) BRANCO (dz),ATACADO,AP,"4,02","4,68","4,74","5,82","6,07","5,33","4,97","4,64","4,83","4,17","4,56","5,25"
ABACAXI PÉROLA (kg),PRODUTOR,AP,"2,57","2,95","2,77",,,,,,"2,70","2,70","2,66","2,41"
AÇAÍ FRUTO (kg),PRODUTOR,AP,"1,65","1,77","2,07","1,10","1,54","0,71","1,02","1,32","3,50","3,50","3,57","3,47"
BANANA PRATA (kg),PRODUTOR,AP,"3,00","3,00","3,00","3,00",,,,,"3,00","3,00","3,00","3,00"
CASTANHA DO BRASIL EM CASCA (hl),PRODUTOR,AP,"145,50","102,50","105,45","50,00","53,85","70,83","125,00","175,00","250,00","250,00","250,00","173,91"
FEIJÃO CAUPI (60 kg),PRODUTOR,AP,"95,00",,,,,,,,,,,
LEITE DE VACA IN NATURA (l),PRODUTOR,AP,"3,50","3,50","3,50","3,50","3,50",,,,,,,
MILHO EM GRÃOS (60 kg),PRODUTOR,AP,"43,00","55,50","66,00","66,00","42,99","42,99","47,00","47,00","51,17","59,27","64,50","80,97"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,AP,,,,,,,,,,,"4,19","4,41"
AÇÚCAR CRISTAL (kg),VAREJO,AP,,,,,,,,,,,"2,59","2,59"
CAFÉ MOÍDO E TORRADO (500 g),VAREJO,AP,"10,84","10,08","9,78","9,93","9,89","9,03","9,93","9,95","9,06","8,48","8,22","8,38"
CARNE BOVINA PONTA DE AGULHA (kg),VAREJO,AP,"11,72","12,00","12,00","12,00","12,00","12,00","13,99","13,99","13,99","14,88","16,50","17,99"
CARNE DE FRANGO CONGELADO (kg),VAREJO,AP,"6,93","7,07","7,26","7,14","7,18","6,75","6,33","6,36","6,63","6,80","7,71","7,89"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (kg),VAREJO,AP,,,,,,,,,,,"4,22","4,39"
FARINHA DE TRIGO COMUM (kg),VAREJO,AP,"2,78","2,92","2,79","2,74","2,89","3,01","3,10","3,27","3,29","3,32","3,52","3,59"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,AP,,,,,,,,,,,"5,88","5,89"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,AP,,,,,,,,,,,"1,89","1,89"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,AP,,,,,,,,,,,,"2,99"
LEITE DE VACA EM PÓ INTEGRAL (400 g),VAREJO,AP,,,,,,,,,,,"10,79","10,79"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,AP,"3,86","3,63","3,71","3,84","4,31","4,45","4,91","5,22","5,52","5,83","5,59","5,59"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),VAREJO,AP,"6,69","6,78","6,78","6,78","6,78","5,77","7,06","7,18","7,18","7,18","6,58","6,65"
OLEO DE SOJA REFINADO (900 ml),VAREJO,AP,"3,94","3,95","3,97","4,04","4,34","4,34","4,27","4,47","5,30","6,75","7,27","7,89"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (10 kg),ATACADO,BA,"27,52","26,70","27,20",,,,,,"42,15","48,13","51,11","47,59"
AÇÚCAR CRISTAL (30 kg),ATACADO,BA,"62,28","63,70","63,30",,,,,,"69,30","61,78","71,60","76,69"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,BA,"67,23","64,47","65,53",,,,,,"74,65","71,43","77,54","76,64"
CAROÇO DE ALGODÃO (t),ATACADO,BA,"745,83","768,75","705,00","678,33","625,67","662,00","690,97","795,00","975,00","982,95","1.267,50","1.348,04"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (10 kg),ATACADO,BA,"26,82","25,74","27,10",,,,,,"32,17","32,84","30,96","30,05"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (25 kg),ATACADO,BA,"62,06","61,90","57,79",,,,,,"71,54","70,22","76,73","79,37"
FEIJÃO CAUPI TIPO 1 (10 kg),ATACADO,BA,"45,04","44,35","47,90",,,,,,"54,57","63,13","62,21","59,52"
FEIJÃO COMUM CORES TIPO 1 (10 kg),ATACADO,BA,"52,50","48,89","47,73",,,,,,"59,72","60,41","59,73","61,75"
FEIJÃO COMUM PRETO TIPO 1 (10 kg),ATACADO,BA,"46,90","44,70","46,77",,,,,,"67,73","62,57","65,99","67,85"
FLOCOS DE MILHO ENRIQUECIDO (15 kg),ATACADO,BA,"24,97","29,50","28,60",,,,,,"36,90","34,74","38,38","43,46"
FLOCOS DE MILHO PRE-COZIDO (15 kg),ATACADO,BA,"24,97","29,50","28,60",,,,,,"36,90","34,74","38,32","43,46"
FUBÁ DE MILHO COMUM AMARELO (kg),ATACADO,BA,,,,,,,,,,,"2,58","3,10"
LEITE DE VACA EM PÓ INTEGRAL (10 kg),ATACADO,BA,"192,74","189,59","183,83",,,,,,"250,08","263,56","263,87","258,60"
MACARRÃO ESPAGUETE COM OVOS (10 kg),ATACADO,BA,"52,10","49,60","49,80",,,,,,"50,07","42,56","44,70",
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (10 kg),ATACADO,BA,"52,10","49,60","49,80",,,,,,"50,07","42,56","45,10","55,99"
MILHO EM GRÃOS (60 kg),ATACADO,BA,"61,46","60,28","57,14","59,85","57,82","52,16","50,50","53,14","57,92","59,25","64,38","71,79"
OLEO DE SOJA REFINADO (20 un),ATACADO,BA,"74,61","76,80","77,00",,,,,,"128,23","135,25","151,65","153,44"
OVOS DE GALINHA GRANDE BRANCO (30 dz),ATACADO,BA,"108,27","117,40","117,99",,,,,,"109,95","131,23","125,72","139,27"
POLPA DE ABACAXI (kg),ATACADO,BA,,"5,73",,,,,,,,"8,28","8,90","9,10"
POLPA DE ACEROLA (kg),ATACADO,BA,,"6,78",,,,,,,,"10,48","9,15","9,20"
POLPA DE CACAU (kg),ATACADO,BA,,"7,37",,,,,,,,"7,90","9,10","9,05"
POLPA DE CAJÁ (kg),ATACADO,BA,,"9,37",,,,,,,,"16,68","11,50","12,10"
POLPA DE CAJÚ (kg),ATACADO,BA,,"6,10",,,,,,,,"8,60","9,58","9,60"
POLPA DE CUPUAÇU (kg),ATACADO,BA,,"11,97",,,,,,,,"18,82","15,90","16,10"
POLPA DE JENIPAPO (kg),ATACADO,BA,,"7,05",,,,,,,,,,
POLPA DE MANGA (kg),ATACADO,BA,,"5,34",,,,,,,,"7,48","6,90","6,85"
POLPA DE MARACUJÁ (kg),ATACADO,BA,,"12,16",,,,,,,,"16,20","15,90","16,20"
POLPA DE SERIGUELA (kg),ATACADO,BA,,"6,43",,,,,,,,"6,90","7,10","7,20"
POLPA DE TAMARINDO (kg),ATACADO,BA,,"5,40",,,,,,,,"6,90","6,50","6,40"
POLPA DE UMBU (kg),ATACADO,BA,,"5,89",,,,,,,,"7,90","7,10","7,00"
ABACAXI PÉROLA (t),PRODUTOR,BA,"1.200,00",,,,,,,"1.500,00","1.027,27","1.131,82","925,00","900,00"
ALGODÃO EM PLUMA TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,BA,"88,93","96,06","97,73","100,61","97,57","96,36","94,82","100,40","107,86","111,21","123,86","129,75"
ALHO COMUM (kg),PRODUTOR,BA,"13,02","13,00",,,,,,"14,25","14,50","14,70","15,00","13,95"
AMÊNDOA DE CACAU (15 kg),PRODUTOR,BA,"175,91","197,40","193,94","200,76","175,70","150,38","146,47","173,25","197,14","200,55","211,00","218,48"
BANANA PRATA (20 kg),PRODUTOR,BA,"45,58","47,74","49,40","42,65","30,29","28,16","25,89","23,25","28,73","24,41","36,50","46,38"
BATATA INGLESA (50 kg),PRODUTOR,BA,"98,33","82,50","113,18","160,00","172,14","165,00","93,26","85,00","79,32","127,27","166,44","148,79"
BATATA-DOCE (kg),PRODUTOR,BA,"0,38","0,38","0,38","0,93","1,01","0,97","1,47","1,53","1,25","1,11","1,74","1,36"
BOI GORDO (15 kg),PRODUTOR,BA,"191,62","192,15","194,25","190,49","193,24","203,22","220,97","240,82","265,87","254,42","271,71","262,62"
BORRACHA NATURAL (kg),PRODUTOR,BA,"2,30","2,55","2,61","2,29","2,20","2,20","2,13","2,10","2,35","2,18","2,20","2,20"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,BA,"465,45","436,34","513,39","548,10","521,85","441,25","469,13","529,32","511,22","482,42","502,32","535,44"
CAFÉ CONILLON TIPO 7/8 - 13% UMID BROCADO (60 kg),PRODUTOR,BA,"286,67","291,13","300,23","316,36","329,52","322,00","331,74","366,25","380,36","380,68","393,75","380,87"
CANA DE AÇÚCAR (t),PRODUTOR,BA,,,,,,,"79,00","72,00","75,00","90,00","92,00","93,00"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,BA,"3,17","3,00","3,00","3,00",,,,,,,"2,50","2,95"
CEBOLA (20 kg),PRODUTOR,BA,"20,61","21,00","38,82","68,00","87,62","77,50","64,13","33,50","26,00","20,45","27,00","26,96"
FARINHA DE MANDIOCA MÉDIA SECA BRANCA (50 kg),PRODUTOR,BA,"100,27","95,09","90,91","111,77","112,34","111,17","102,52","102,42","103,64","106,33","112,94","109,07"
FEIJÃO CAUPI (60 kg),PRODUTOR,BA,,,,,,,,,"150,00","150,00",,
FEIJÃO COMUM CORES (60 kg),PRODUTOR,BA,"170,22","179,38","224,55","277,50","312,74","301,25","237,83","206,89","231,28","243,46","231,34","263,26"
GUARANÁ TIPO 1 (kg),PRODUTOR,BA,"11,00","12,67","11,32","10,95","9,48","10,75","12,50","12,50","12,22","12,50","12,50","12,50"
GUARANÁ TIPO 2 (kg),PRODUTOR,BA,"8,50","10,00","9,12","9,18","8,24","9,75","10,50","9,50","9,68","10,80","10,00","11,07"
INHAME DA COSTA (kg),PRODUTOR,BA,,"4,00",,,,,"3,50","3,50","3,61","3,52","3,00","3,64"
LARANJA PERA (t),PRODUTOR,BA,"387,69","405,00","406,36","420,00","428,33","436,25","440,00","430,00","456,82","484,55","490,00","490,43"
LEITE DE CABRA (l),PRODUTOR,BA,"1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,70","1,78","1,80"
LEITE DE CABRA IN NATURA (l),PRODUTOR,BA,"1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,60","1,70","1,78","1,80"
LEITE DE VACA IN NATURA (l),PRODUTOR,BA,"1,35","1,30","1,36","1,35","1,29","1,35","1,44","1,70","1,70","1,72","1,88","1,93"
LICURI FRUTO (kg),PRODUTOR,BA,,,,,,,,,"20,00","15,00",,
MAMONA EM BAGA (60 kg),PRODUTOR,BA,"172,93","173,54","165,83","157,83","162,08","135,00","136,85","154,38","149,36","165,34","169,04","160,12"
MANGA TOMMY ATKINS (kg),PRODUTOR,BA,"0,94","1,20","1,02","0,90","2,22","2,02","1,88","1,73","1,51","0,77","0,48","0,72"
MANGABA FRUTO (kg),PRODUTOR,BA,"5,00",,"4,50",,,,,,"5,00","5,00","5,00","5,00"
MARACUJÁ AZEDO (kg),PRODUTOR,BA,"3,43","2,86","2,11","1,52","1,32","1,33","1,33","2,04","2,17","2,03","2,21","2,89"
MEL DE ABELHA (kg),PRODUTOR,BA,"4,59","4,60","4,60","4,60","4,58","4,50","5,58","8,33","9,58","11,63","12,50","13,54"
MILHO EM GRÃOS (60 kg),PRODUTOR,BA,"48,71","44,63","44,64","43,84","38,63","36,95","38,78","45,26","49,98","50,44","60,27","62,15"
PIAÇAVA BENEFICIADA (15 kg),PRODUTOR,BA,"32,00","32,00","31,59","31,00","31,00","31,00","35,00","33,50","38,91","40,91","40,75","39,29"
PIAÇAVA NÃO BENEFICIADA (15 kg),PRODUTOR,BA,"16,75","17,00","16,59","16,00","16,00","16,00","15,00","16,50","21,09","21,32","21,75","21,64"
PIMENTA DO REINO (kg),PRODUTOR,BA,"3,00","3,53","5,59","4,57","4,98","5,00","5,50","4,63","6,84","11,18","12,00","12,00"
QUIABO (kg),PRODUTOR,BA,"1,40","2,45","2,49","3,21","2,69","2,81","2,61","3,10","3,25","3,02","2,78","3,15"
RAIZ DE MANDIOCA PARA FARINHA (t),PRODUTOR,BA,"343,67","308,60","304,10","324,12","298,33","250,00","236,12","238,71","299,00","325,40","306,54","350,28"
SISAL EM BRUTO TIPO 1 (kg),PRODUTOR,BA,"3,43","3,68","3,70","3,70","3,69","3,76","3,56","3,42","3,70","3,75","3,79","3,81"
SISAL EM BRUTO TIPO 2 (kg),PRODUTOR,BA,"3,44","3,44","3,40","3,44","3,41","3,41","3,46","3,36","3,57","3,62","3,73","3,84"
SOJA EM GRÃOS (60 kg),PRODUTOR,BA,"76,30","73,29","78,62","82,08","84,48","83,08","94,90","102,49","111,50","120,94","124,16","121,89"
SUÍNO VIVO (kg),PRODUTOR,BA,"8,50","5,56","5,74","6,23","4,91","6,35","6,70","7,29","8,96","8,84","10,05","8,57"
TOMATE (26 kg),PRODUTOR,BA,"64,28","79,30","77,05","80,76","59,05","48,75","54,35","44,25","50,55","55,23","65,79","42,36"
UMBU FRUTO (kg),PRODUTOR,BA,"1,01","0,93","1,06","1,08",,,,,,,,"2,00"
UVA DE MESA ITÁLIA (kg),PRODUTOR,BA,"4,18","4,18","4,22","3,99","3,69","3,75","4,01","4,20","4,24","5,00","5,08","5,00"
ARROZ LONGO FINO BENEFICIADO TIPO 1 (kg),VAREJO,BA,"2,82","2,82","2,63","2,92","3,90","3,15","3,32","3,17","4,39","4,57","5,13","4,79"
AÇÚCAR CRISTAL (kg),VAREJO,BA,"2,14","2,22","2,18","2,29","2,37","2,52","2,32","2,22","2,30","2,31","2,37","2,64"
BATATA INGLESA (kg),VAREJO,BA,"3,43","3,46","3,16","4,29","5,70","5,55","4,32","3,02","2,56","3,30","5,33","4,16"
CARNE DE FRANGO CONGELADO (kg),VAREJO,BA,"6,72","6,86","6,80","7,22","7,52","5,54","5,77","6,11","6,73","7,44","8,28","8,09"
CARNE DE FRANGO RESFRIADO (kg),VAREJO,BA,"10,63","9,70","9,20",,"6,52","6,58","7,00","7,27","7,69","8,25","9,08","9,13"
CEBOLA (kg),VAREJO,BA,"2,48","4,01","2,50","3,23","5,39","6,23","6,28","4,00","2,87","2,74","3,06","2,67"
FARINHA DE MANDIOCA FINA TIPO 1 SECA (kg),VAREJO,BA,"3,49","3,63","3,13","3,24","3,38","3,26","2,91","2,64","3,53","3,14","3,51","3,39"
FARINHA DE TRIGO COMUM (kg),VAREJO,BA,"2,75","2,63","2,95","2,73","2,97","3,14","2,88","3,17","3,24","3,15","3,48","3,47"
FEIJÃO CAUPI TIPO 1 (kg),VAREJO,BA,"4,56","4,82","3,86","5,15","6,21","6,47","6,29","5,42","6,09","6,40","7,11","6,06"
FEIJÃO COMUM CORES TIPO 1 (kg),VAREJO,BA,"5,64","4,95","4,96","5,68","6,50","6,39","6,32","5,58","6,06","6,14","6,55","6,38"
FEIJÃO COMUM PRETO TIPO 1 (kg),VAREJO,BA,"5,15","4,89","4,61","6,01","5,49","6,74","5,73","5,21","6,58","6,35","7,31","6,71"
FLOCOS DE MILHO ENRIQUECIDO (500 g),VAREJO,BA,,,,,,,,,,,"1,25","1,26"
FUBÁ DE MILHO COMUM AMARELO (kg),VAREJO,BA,,,,,,,,,,,"2,58","2,82"
LEITE DE VACA LONGA VIDA INTEGRAL (l),VAREJO,BA,"3,31","3,28","3,45","2,99","3,27","3,37","3,52","3,83","4,54","4,14","4,20","3,97"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (500 g),VAREJO,BA,,,,,,,,,,,"2,74","3,07"
OLEO DE SOJA REFINADO (900 ml),VAREJO,BA,"3,84","3,92","3,87","3,88","4,02","3,83","3,92","4,05","5,68","6,67","7,33","7,52"
PÃO FRANCÊS (kg),VAREJO,BA,"9,04","9,69","8,00","6,91","6,66","7,08","6,98","6,63","7,82","7,29","7,18","6,00"
TOMATE (kg),VAREJO,BA,"3,42","5,94","5,14","4,40","4,89","4,61","3,39","3,26","3,26","4,05","5,60","3,80"
ARROZ LONGO BENEFICIADO TIPO 2 (30 kg),ATACADO,CE,"66,26","69,75","70,17","75,23","81,90","87,75","90,67","98,50",,,,
ARROZ LONGO FINO BENEFICIADO TIPO 1 (30 kg),ATACADO,CE,"80,43","81,92","81,92","85,52","91,83","98,17","99,94","103,00","136,85","142,20","142,08","139,95"
ARROZ LONGO FINO BENEFICIADO TIPO 2 (30 kg),ATACADO,CE,"66,26","69,75","70,34","75,23","81,90","87,75","90,67","98,50",,,,
AÇÚCAR CRISTAL (30 kg),ATACADO,CE,"62,57","61,84","62,47","64,50","65,64","65,00","64,89","65,25","66,64","68,14","76,17","78,09"
CAFÉ MOÍDO E TORRADO (5 kg),ATACADO,CE,"71,82","72,67","72,24","75,48","76,00","76,13","75,27","74,75","75,00","75,05","75,50","75,12"
CARNE BOVINA DIANTEIRO COM OSSO (kg),ATACADO,CE,"13,64","12,87","13,00","13,32","14,42","14,50","14,84","14,25","14,74","16,70","17,15","16,76"
CARNE BOVINA TRASEIRO SEM OSSO (kg),ATACADO,CE,"17,65","16,63","17,26","17,47","17,50","17,50","17,93","17,54","19,15","19,33","21,17","20,65"
CARNE DE FRANGO CONGELADO (20 kg),ATACADO,CE,"119,70","120,50","120,00","120,00","120,00","120,00","120,00","120,00","124,29","133,64","136,25","139,67"
CARNE DE FRANGO RESFRIADO (20 kg),ATACADO,CE,"118,91","123,00","123,00","123,00","123,24","124,00","124,00","124,00","128,71","139,77","141,17","152,71"
CARNE SUÍNA CONGELADA CARCAÇA (kg),ATACADO,CE,"10,93","10,23","10,50","10,18","9,05","9,00","9,48","10,00","14,45","14,71","15,95","15,93"
CARNE SUÍNA CONGELADO PERNIL COM OSSO (kg),ATACADO,CE,"11,93","11,12","11,50","11,41","11,78","12,35","13,73","15,23","16,10","17,04","17,65","18,17"
CASTANHA DE CAJU BENEFICIADA (kg),ATACADO,CE,"34,22","34,00","34,00","33,82","33,24","33,25","33,54","33,67","34,33","37,91","39,21","40,00"
FARINHA DE MANDIOCA GROSSA(O) D ÁGUA (30 kg),ATACADO,CE,"83,26","84,59","90,00","90,00","89,21","90,75","97,61","101,67","113,56","121,35","119,50","127,81"
FARINHA DE MANDIOCA MÉDIA TIPO 1 SECA (10 kg),ATACADO,CE,,,,,,,,,,,"29,00","29,79"
FARINHA DE MANDIOCA MÉDIA TIPO 2 SECA (50 kg),ATACADO,CE,"78,26","96,67","100,42","103,64","119,60","128,50","121,65","118,00","121,29","136,44","144,00","149,30"
FARINHA DE MANDIOCA TORRADA (50 kg),ATACADO,CE,"78,26","96,67","100,42","103,64","119,60","128,50","121,65","118,00","121,22","136,44","145,00","149,30"
FARINHA DE TRIGO ENRIQUECIDA TIPO 1 (10 kg),ATACADO,CE,,,,,,,,,,,,"37,34"
FEIJÃO CAUPI TIPO 1 (60 kg),ATACADO,CE,"300,00","305,84","350,58","379,05","380,00","279,50","289,62","299,75","344,93","360,61","354,09","360,35"
FEIJÃO COMUM CORES TIPO 1 (60 kg),ATACADO,CE,"300,00","280,84","275,67","314,91","320,48","376,50","321,22","300,75","321,09","328,85","333,25","354,21"
FEIJÃO COMUM PRETO TIPO 1 (60 kg),ATACADO,CE,"266,23","270,84","276,42","302,18","310,00","349,00","319,85","306,50","332,05","325,15","336,42","361,44"
FLOCOS DE MILHO ENRIQUECIDO (kg),ATACADO,CE,"2,13","2,10","2,10","2,10","2,26","2,29","2,33","2,33","2,33","2,33","2,33","2,35"
FLOCOS DE MILHO PRE-COZIDO (kg),ATACADO,CE,"2,13","2,10","2,10","2,10","2,26","2,30","2,33","2,33","2,33","2,33","2,33","2,35"
FUBÁ DE MILHO COMUM AMARELO (5.00 kg),ATACADO,CE,,,,,,,,,,,,"14,45"
LEITE DE VACA EM PÓ INTEGRAL (24 un),ATACADO,CE,"227,00","229,20","237,75","248,65","250,04","250,65","247,65","247,50","260,44","258,48","256,08","274,72"
MACARRÃO ESPAGUETE SÊMOLA COM OVOS (kg),ATACADO,CE,"4,32","4,33","4,25","4,20","4,01","3,98","3,93","3,93","4,05","4,05","4,05","4,34"
MILHO EM GRÃOS (60 kg),ATACADO,CE,"49,91","56,25","55,36","55,23","51,64","45,92","50,87","57,33","59,11","62,18","67,50","71,65"
OLEO DE SOJA REFINADO (20 un),ATACADO,CE,"74,22","78,75","77,77","83,36","85,00","83,59","83,16","98,10","140,68","156,44","159,95","158,52"
OVOS DE GALINHA GRANDE BRANCO (30 un),ATACADO,CE,"9,73","9,67","11,00","11,23","11,29","11,68","11,46","10,35","10,45","10,67","10,39","10,61"
ABACAXI PÉROLA (t),PRODUTOR,CE,"2.500,00",,,,,,,,,,,
ABACAXI PÉROLA (un),PRODUTOR,CE,"3,00",,,,,,,,"3,17","3,41","3,88","3,50"
ALGODÃO EM CAROÇO TIPO BÁSICO - SLM 41-4 BRANCO (15 kg),PRODUTOR,CE,,,,,,,"32,00","32,00","32,00",,,
ARROZ LONGO FINO EM CASCA (60 kg),PRODUTOR,CE,"60,75",,,,,,"76,50","75,20","89,67","115,64","108,00","93,16"
AZEITE DE BABAÇU (l),PRODUTOR,CE,"23,25","23,25","24,00","24,00","24,00","23,75","24,19","25,00","25,00","25,00","25,00","25,00"
AZEITE DE MACAÚBA (l),PRODUTOR,CE,"28,50","28,50","40,00","40,00","40,00","28,50","28,50","40,00","40,00","40,00","40,00","40,00"
BANANA PACOVAN (20 kg),PRODUTOR,CE,"14,00","14,75","15,77","16,00","16,00","17,75","18,65","19,50","19,00","17,55","16,00","14,79"
BANANA PRATA (20 kg),PRODUTOR,CE,"12,55","13,63","14,69","15,41","15,72","17,33","17,90","18,98","18,10","16,89","16,35","17,60"
BOI VIVO (kg),PRODUTOR,CE,"6,05","6,02","6,23","6,29","6,47","6,41","6,51","6,94","7,63","8,80","8,91","8,96"
"CAFÉ ARÁBICA TIPO 6, BEBIDA DURA (60 kg)",PRODUTOR,CE,"410,87","400,00",,,,,,,"378,72","386,40","402,50","388,89"
CANA DE AÇÚCAR (t),PRODUTOR,CE,"102,04","102,83","101,74","110,00","100,00","100,00","100,00","110,00","110,00","110,00","117,62","120,00"
CARNE CAPRINA CARCAÇA (kg),PRODUTOR,CE,"11,83","11,50","11,53","12,03","12,13","11,59","12,43","13,64","14,06","14,66","14,93","15,88"
CASTANHA DE BABAÇU AMÊNDOA (kg),PRODUTOR,CE,"3,50","3,50","3,50","3,50","3,50","3,50","3,50","3,50","3,50","3,50","3,50","3,50"
CASTANHA DE CAJU EM CASCA (kg),PRODUTOR,CE,"2,87","2,97","3,30","3,35",,,,,,"3,22","3,38","3,32"
"CERA DE CARNAÚBA BRUTA, ARENOSA, COLORAÇÃO CINZA (15 kg)",PRODUTOR,CE,"224,13","210,00","218,86","214,44","225,00","228,75","223,70","228,00","214,64","274,55","268,50","240,22"
